"Comparison","Taxa","mean.group1.","variance.group1.","std.err.group1.","mean.group2.","variance.group2.","std.err.group2.","pvalue","qvalue","Significance","Group"
"acanthocephale - cestode","k__Bacteria|p__Verrucomicrobiota|c__Chlamydiae|o__Chlamydiales|f__Waddliaceae",0,0,0,9.3423019431988e-05,9.60064661576858e-08,9.3423019431988e-05,0.000999000999000999,0.0086997647744481,"**","cestode"
"acanthocephale - cestode","k__Bacteria|p__Chloroflexi|c__Gitt-GS-136|o__Gitt-GS-136|f__Gitt-GS-136",0,0,0,0.000169548999660902,3.16215496146138e-07,0.000169548999660902,0.000999000999000999,0.0086997647744481,"**","cestode"
"acanthocephale - cestode","k__Bacteria|p__WS2|c__WS2|o__WS2|f__WS2",0,0,0,0.000115601590677888,1.47001005439837e-07,0.000115601590677888,0.000999000999000999,0.0086997647744481,"**","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Hydrogenophilaceae",0.000100929997837214,1.32429238024461e-07,0.000100929997837214,0,0,0,0.000999000999000999,0.0086997647744481,"**","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Patescibacteria|c__Gracilibacteria|o__Candidatus_Peribacteria|f__Candidatus_Peribacteria",0.000116407659624003,1.76159661848791e-07,0.000116407659624003,0,0,0,0.000999000999000999,0.0086997647744481,"**","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Dysgonomonadaceae",0,0,0,0.00026992010364932,8.01425485894655e-07,0.00026992010364932,0.000999000999000999,0.0086997647744481,"**","cestode"
"acanthocephale - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae",0,0,0,0.00026992010364932,8.01425485894655e-07,0.00026992010364932,0.000999000999000999,0.0086997647744481,"**","cestode"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__MB-A2-108|o__MB-A2-108|f__MB-A2-108",4.76259647234479e-06,2.94870227059084e-10,4.76259647234479e-06,0.000279372811878389,5.76863402661634e-07,0.000229002461809243,0.00171853045650998,0.0144980814919633,"*","cestode"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae",0.00588569785935309,5.16976644480312e-05,0.00199417737904112,0.0292845462333659,0.000834725186855567,0.00871114848317721,0.001998001998002,0.0163450126065388,"*","cestode"
"acanthocephale - cestode","k__Bacteria|p__Acidobacteriota|c__Blastocatellia|o__Blastocatellales|f__Blastocatellaceae",0,0,0,3.08270908474367e-05,1.04534048312773e-08,3.08270908474367e-05,0.00295752691072353,0.0221783629166889,"*","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__AT-s2-59|f__AT-s2-59",0,0,0,3.08270908474367e-05,1.04534048312773e-08,3.08270908474367e-05,0.00295752691072353,0.0221783629166889,"*","cestode"
"acanthocephale - cestode","k__Bacteria|p__Verrucomicrobiota|c__Chlamydiae|o__Chlamydiales|f__Chlamydiaceae",0,0,0,2.5396503200874e-05,3.63757531800862e-09,1.81848471336305e-05,0.00295752691072353,0.0221783629166889,"*","cestode"
"acanthocephale - cestode","k__Archaea|p__Crenarchaeota|c__Nitrososphaeria|o__Nitrososphaerales|f__Nitrososphaeraceae",0.000236936244271627,4.7585113778615e-07,0.000191321545247412,0.00521796190848875,6.28138586284555e-05,0.00238963402729477,0.003996003996004,0.0291559684332855,"*","cestode"
"acanthocephale - cestode","k__Bacteria|p__Verrucomicrobiota|c__Kiritimatiellae|o__WCHB1-41|f__WCHB1-41",0.000261436940893926,8.2438849677428e-07,0.000251822357529802,0.00011150200806519,6.37306738206999e-08,7.6116342660848e-05,0.00455751128163472,0.0323778075494711,"*","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Thermomicrobiales|f__JG30-KF-CM45",0.000711089619294776,2.06057382552776e-06,0.000398127716802976,0.00317785701866021,7.14785764541648e-06,0.000806104981061652,0.00899100899100899,0.0606808593017755,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Nitrosomonadaceae",0.000332982346564872,4.48000994401055e-07,0.000185638398382251,0.00141492468175381,1.4238651781866e-06,0.000359780890162408,0.00899100899100899,0.0606808593017755,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Steroidobacterales|f__Woeseiaceae",0.000963586492887924,5.14843273199243e-06,0.000629311756664645,0.00585368862020907,2.96622916149634e-05,0.00164212422337553,0.00999000999000999,0.0657787092702173,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Desulfobacterota|c__Desulfuromonadia|o__Bradymonadales|f__Bradymonadaceae",0,0,0,1.26157495016779e-05,1.75072849037995e-09,1.26157495016779e-05,0.012682464535244,0.077813376657471,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Marinifilaceae",0,0,0,6.52613717940351e-05,4.68495131328321e-08,6.52613717940351e-05,0.012682464535244,0.077813376657471,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__Polyangiaceae",0,0,0,2.31203181355775e-05,5.88004021759347e-09,2.31203181355775e-05,0.012682464535244,0.077813376657471,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiae|o__Chthoniobacterales|f__Terrimicrobiaceae",2.72728512402329e-05,9.66950939203436e-09,2.72728512402329e-05,0.000115341097948138,1.09065501182731e-07,9.95743218006855e-05,0.0139537045818643,0.082080389393706,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__HOC36|f__HOC36",0.00053816754091991,2.06363047716907e-06,0.000398422898358117,0.00507142914523118,4.73716413112452e-05,0.00207521392788234,0.013986013986014,0.082080389393706,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Aeromonadaceae",0.0257907921148118,0.00109565429581924,0.00918047382646467,0.00304167342421283,5.55525287061154e-05,0.00224727165299928,0.016983016983017,0.0955161674194614,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Nitriliruptorales|f__Nitriliruptoraceae",0.00136881911508394,5.24895794525106e-06,0.000635425838149932,0.00578736293376981,2.93013745940288e-05,0.00163210334437801,0.016983016983017,0.0955161674194614,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Corynebacteriales|f__Mycobacteriaceae",8.1209113467178e-05,8.57339614316249e-08,8.1209113467178e-05,0.00179462838146433,7.77867429484612e-06,0.00084092342613485,0.017982017982018,0.0990707906967763,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Chloroflexi|c__KD4-96|o__KD4-96|f__KD4-96",4.09092768603494e-05,2.17563961320773e-08,4.09092768603494e-05,0.00137956596476022,8.85767804834957e-06,0.000897353586353156,0.018981018981019,0.102483229042999,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__WPS-2|c__WPS-2|o__WPS-2|f__WPS-2",0.000875546881991317,8.05305672963413e-06,0.000787061561937532,0,0,0,0.021978021978022,0.116338030905365,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Staphylococcales|f__Staphylococcaceae",0.00220532310678067,7.92086542969301e-06,0.000780575006482795,0.00027382370802349,3.73339938368223e-07,0.00018422810425424,0.023976023976024,0.124473557542104,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Diplorickettsiales|f__Diplorickettsiaceae",1.50387247161441e-05,2.94012213414351e-09,1.50387247161441e-05,4.78130943805255e-05,1.24751883446557e-08,3.36765204754342e-05,0.0246985014293507,0.125805032829294,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Acidobacteriota|c__Vicinamibacteria|o__Subgroup_17|f__Subgroup_17",2.3812982361724e-06,7.3717556764771e-11,2.3812982361724e-06,1.68209993355705e-05,3.1124062051199e-09,1.68209993355705e-05,0.0294188221528992,0.147073626937606,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Methyloligellaceae",2.3812982361724e-05,7.3717556764771e-09,2.3812982361724e-05,0.0012806049986209,6.1410156651659e-06,0.000747177456417629,0.033966033966034,0.166719128586696,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae",0.000559435190720744,3.14915367901779e-06,0.000492181461143831,0,0,0,0.035964035964036,0.168768707461013,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae",0.000446148407091543,8.9575514131835e-07,0.000262496174524264,0,0,0,0.037962037962038,0.168768707461013,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudohongiellaceae",0.000630680656562211,2.20833587492056e-06,0.000412155298860156,0,0,0,0.037962037962038,0.168768707461013,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Myxococcota|c__Polyangia|o__Haliangiales|f__Haliangiaceae",1.07158420627758e-05,1.49278052448661e-09,1.07158420627758e-05,6.79440141323549e-05,5.07802796205941e-08,6.79440141323549e-05,0.0381345369867111,0.168768707461013,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Stappiaceae",1.07158420627758e-05,1.49278052448661e-09,1.07158420627758e-05,6.79440141323549e-05,5.07802796205941e-08,6.79440141323549e-05,0.0381345369867111,0.168768707461013,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nitrococcales|f__Nitrococcaceae",6.13639152905241e-05,4.89518912971739e-08,6.1363915290524e-05,5.11496130609738e-05,1.70146796852597e-08,3.93292392794005e-05,0.0381345369867111,0.168768707461013,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Thalassobaculales|f__Nisaeaceae",3.00774494322881e-05,1.17604885365741e-08,3.00774494322881e-05,3.36419986711411e-05,1.24496248204796e-08,3.3641998671141e-05,0.0475351492513982,0.206979080811226,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micavibrionales|f__Micavibrionaceae",0.0008136339336677,3.3582531080651e-06,0.000508258951872816,1.26157495016779e-05,1.75072849037995e-09,1.26157495016779e-05,0.051948051948052,0.21913025042438,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Euzebyales|f__Euzebyaceae",0,0,0,1.69860035330887e-05,3.17376747628713e-09,1.69860035330887e-05,0.0543843392246468,0.21913025042438,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Dependentiae|c__Babeliae|o__Babeliales|f__UBA12409",0,0,0,1.69860035330887e-05,3.17376747628713e-09,1.69860035330887e-05,0.0543843392246468,0.21913025042438,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__Ktedonobacteraceae",0,0,0,1.69860035330887e-05,3.17376747628713e-09,1.69860035330887e-05,0.0543843392246468,0.21913025042438,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__KF-JG30-B3",0,0,0,1.69860035330887e-05,3.17376747628713e-09,1.69860035330887e-05,0.0543843392246468,0.21913025042438,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Cellulomonadaceae",0.00252831917519975,1.97510444010728e-05,0.00123260338624183,0.0103378710059007,0.000205015861502244,0.00431715248643282,0.0609390609390609,0.24193022336002,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Halomonadaceae",0.00593138915133145,5.66280802118688e-05,0.00208710473387029,0.0129112687260614,0.000102898818127711,0.00305850257668848,0.0649350649350649,0.254058348123376,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae",3.84440638870443e-05,1.92132986259649e-08,3.84440638870443e-05,0,0,0,0.0785804115556303,0.287672221875084,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Planctomycetota|c__Phycisphaerae|o__CCM11a|f__CCM11a",6.37452135266964e-05,4.87090029902391e-08,6.12114889858477e-05,0,0,0,0.0785804115556303,0.287672221875084,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Patescibacteria|c__Microgenomatia|o__Candidatus_Curtissbacteria|f__Candidatus_Curtissbacteria",2.55080744650261e-05,8.45860421787312e-09,2.55080744650261e-05,0,0,0,0.0785804115556303,0.287672221875084,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Hahellaceae",4.84139576207524e-05,1.43623930941001e-08,3.32385238657936e-05,0,0,0,0.0785804115556303,0.287672221875084,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadales",0.000172240933016835,1.68809378022283e-07,0.000113953221854166,0,0,0,0.0789210789210789,0.287672221875084,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Cardiobacteriaceae",0.0309689562823304,0.002069404432081,0.012616852076248,0.00813409072244508,0.000211119529733554,0.00438094561952464,0.0799200799200799,0.287672221875084,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Deinococcota|c__Deinococci|o__Deinococcales|f__Trueperaceae",1.36364256201165e-05,2.41737734800859e-09,1.36364256201165e-05,2.31203181355775e-05,5.88004021759347e-09,2.31203181355775e-05,0.0865998347390777,0.307614464312652,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__SAR324_clade(Marine_group_B)|c__SAR324_clade(Marine_group_B)|o__SAR324_clade(Marine_group_B)|f__SAR324_clade(Marine_group_B)",2.72728512402329e-05,9.66950939203436e-09,2.72728512402329e-05,6.69497797952986e-05,2.8766829062213e-08,5.11386964869364e-05,0.0918756970551288,0.322116672005834,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Entotheonellaeota|c__Entotheonellia|o__Entotheonellales|f__Entotheonellaceae",9.52519294468959e-06,1.17948090823634e-09,9.52519294468959e-06,0.000676151137143459,3.51052088844067e-06,0.000564923236011333,0.0949050949050949,0.328471887958329,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Arenicellales|f__Arenicellaceae",2.02410350074654e-05,5.3260934762547e-09,2.02410350074654e-05,0.000241523773067106,2.11190434214598e-07,0.000138560926610446,0.0999000999000999,0.341383174693533,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__KI89A_clade",5.54880188412386e-05,2.65123970202281e-08,4.5159884359929e-05,0.000394756320811145,4.75596971628358e-07,0.000207932893813968,0.101898101898102,0.342942579318676,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Halieaceae",0.0140041306197187,0.000110691419596477,0.00291800010012755,0.0218481854487751,0.000148637204766233,0.00367593160444623,0.102897102897103,0.342942579318676,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Cyanobacteria|c__Sericytochromatia|o__Sericytochromatia|f__Sericytochromatia",0.00188645962746536,6.29273091607919e-06,0.00069574149244801,0.000666034645118197,9.11025564216461e-07,0.000287785520549349,0.10989010989011,0.360673380588866,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Kangiellaceae",3.45288244244997e-05,1.54991163097931e-08,3.45288244244997e-05,0.000311429680276411,3.06071215166037e-07,0.000166807241821766,0.110889110889111,0.360673380588866,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__Acidimicrobiia|o__Microtrichales|f__Ilumatobacteraceae",0.00821791161373531,8.49545133300028e-05,0.0025563572840756,0.0140480038249249,7.05420348177018e-05,0.0025323728509354,0.115884115884116,0.370043483080595,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Mycoplasmatales|f__Mycoplasmataceae",0.0167629017490625,0.000169912355668441,0.0036152705576851,0.0462893654611166,0.0032469155092651,0.017180632619491,0.117882117882118,0.370043483080595,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Verrucomicrobiota|c__Chlamydiae|o__Chlamydiales|f__Parachlamydiaceae",9.02323482968644e-06,1.05844396829166e-09,9.02323482968644e-06,9.20421637843253e-05,3.56768474630834e-08,5.69504150061368e-05,0.117882117882118,0.370043483080595,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Nitrosococcales|f__Nitrosococcaceae",6.58693481694237e-05,2.59234244245255e-08,4.46554539907204e-05,0.000277988174951804,1.700021652691e-07,0.000124317103799883,0.125874125874126,0.381606841927662,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Verrucomicrobiota|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Rubritaleaceae",0.0891692611499257,0.00734643885958777,0.0237720567369917,0.0482800324314182,0.00146903903918618,0.0115563404052659,0.126873126873127,0.381606841927662,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae",0.000214499971195395,2.58423236583272e-07,0.000140991880994636,0,0,0,0.128633552388513,0.381606841927662,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Patescibacteria|c__ABY1|o__Candidatus_Magasanikbacteria|f__Candidatus_Magasanikbacteria",3.88536605226359e-05,1.50516943591132e-08,3.40267930168083e-05,0,0,0,0.128633552388513,0.381606841927662,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Cytophagales|f__Cytophagaceae",3.14542340893999e-05,1.286179494796e-08,3.14542340893999e-05,0,0,0,0.128633552388513,0.381606841927662,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae",0.000173910721225203,2.93617580848984e-07,0.000150286285993148,0.00102496323308956,2.58464649891425e-06,0.000484734838378323,0.134865134865135,0.395744734576797,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Cryomorphaceae",0.00790834176667378,0.000100982400266248,0.00278709112580797,0.0142201249396208,8.69434809584065e-05,0.00281139695069917,0.138861138861139,0.403089101216095,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Intrasporangiaceae",0.00111052875245401,5.40072206687054e-06,0.000644546475430625,0.00438475912748042,4.65647965411939e-05,0.00205746526627468,0.141858141858142,0.407371597701983,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Patescibacteria|c__Parcubacteria|o__Candidatus_Kaiserbacteria|f__Candidatus_Kaiserbacteria",0.000498784888919132,3.18439945037716e-06,0.000494928079497583,4.24650088327218e-05,1.98360467267946e-08,4.24650088327218e-05,0.143354414092708,0.407371597701983,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae",0.0011766116622067,3.98019430881705e-06,0.000553325214485954,0.00029399634628615,2.69181416334462e-07,0.000156432214868254,0.154845154845155,0.433732602569392,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae",0.0133231392625199,0.000159041187895051,0.00349770460879539,0.00780291678281772,2.41238733812731e-05,0.00148090492547549,0.155844155844156,0.433732602569392,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Paenibacillales|f__Paenibacillaceae",2.03655235995186e-05,2.56746065846589e-09,1.4053361652222e-05,4.65877565678554e-05,1.3502917266853e-08,3.5036237431412e-05,0.157835298572772,0.434791797147105,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Flavobacteriaceae",0.228473402979594,0.0120327422356058,0.0304236019659912,0.172315074545236,0.00560002238056679,0.0225630880796023,0.166833166833167,0.454936184215331,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Desulfobacterota|c__Desulfuromonadia|o__Bradymonadales|f__Bradymonadales",0.000892307982841157,2.86335136580724e-06,0.000469316308442172,0.000131318605963267,5.14735697303078e-08,6.84062528576737e-05,0.16983016983017,0.458477603613415,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__NS9_marine_group",0.016106512836282,0.000381183356291163,0.00541496044655746,0.00834717039360002,3.12636347158772e-05,0.00168586731700163,0.184815184815185,0.49399159387584,"ns","acanthocephale"
"acanthocephale - cestode","k__Archaea|p__Crenarchaeota|c__Nitrososphaeria|o__Nitrosopumilales|f__Nitrosopumilaceae",0.000578890646898673,2.16232922480638e-06,0.000407839450388015,4.85993234352106e-05,1.17250350809672e-08,3.2648312055724e-05,0.186813186813187,0.4944366313478,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Francisellales|f__Francisellaceae",0.000158375595939388,2.02432282614603e-07,0.000124786674157448,0,0,0,0.1998001998002,0.523552644377904,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Oleiphilaceae",0.00060775521516709,4.17263958953403e-06,0.00056654415195817,0.00164674390826126,2.97909495678639e-06,0.000520410236499349,0.203796203796204,0.523552644377904,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Gemmatimonadota|c__PAUC43f_marine_benthic_group|o__PAUC43f_marine_benthic_group|f__PAUC43f_marine_benthic_group",2.98907165442082e-05,5.56273878153935e-09,2.06858159905606e-05,0,0,0,0.206793206793207,0.523552644377904,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Myxococcota|c__Polyangia|o__Polyangiales|f__BIrii41",8.21202275420071e-05,6.65131001044017e-08,7.15289613773554e-05,0,0,0,0.207792207792208,0.523552644377904,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Magnetospiraceae",5.45457024804658e-05,3.86780375681374e-08,5.45457024804658e-05,0,0,0,0.211389579014922,0.523552644377904,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae",5.45457024804658e-05,3.86780375681374e-08,5.45457024804658e-05,0,0,0,0.211389579014922,0.523552644377904,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Puniceispirillales|f__EF100-94H03",9.52519294468959e-06,1.17948090823634e-09,9.52519294468959e-06,0,0,0,0.211389579014922,0.523552644377904,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Frankiales|f__Sporichthyaceae",0.000115191820534768,1.29026378436255e-07,9.96248263916081e-05,0.00116454445296015,9.29742318430426e-06,0.000919358629416294,0.216783216783217,0.532030160342839,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae",0.00256135846722058,1.94457519963097e-05,0.00122304009608811,0.000861563012280463,3.99970962413143e-06,0.000603000800853639,0.231768231768232,0.563682056376853,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Streptomycetales|f__Streptomycetaceae",4.76259647234479e-06,2.94870227059084e-10,4.76259647234479e-06,9.33405173332289e-05,7.85508199106658e-08,8.45043408840182e-05,0.235764235764236,0.565638688476727,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae",3.24648220463969e-05,1.37015407165548e-08,3.24648220463969e-05,0.000594599537105467,1.79820119400732e-06,0.000404317741162625,0.236763236763237,0.565638688476727,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Planctomycetota|c__Planctomycetes|o__Isosphaerales|f__Isosphaeraceae",0.000468335567151336,2.02880322574598e-06,0.0003950465625668,0.00256804475527132,3.7319131311133e-05,0.00184191430338441,0.247752247752248,0.586288495669328,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Colwelliaceae",0.00760436012678816,3.32791238429926e-05,0.00159997893839485,0.00494336960618318,2.94727792552777e-05,0.00163687005246648,0.24975024975025,0.586288495669328,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Actinobacteriota|c__Actinobacteria|o__Corynebacteriales|f__Corynebacteriaceae",0.00013500132377681,1.09186740149425e-07,9.16459492366916e-05,0.000745122643420242,2.03697198400868e-06,0.000430324611512653,0.255744255744256,0.592401931265197,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Arcobacteraceae",0.0018941732059648,1.090986503441e-05,0.000916089726643796,0.00697013208612629,0.000179756168828055,0.00404245839724536,0.256743256743257,0.592401931265197,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Psychromonadaceae",0.00420334046234921,0.000124010989509814,0.00308857683818459,0.000700072568364479,3.41311874731761e-06,0.000557030988799922,0.261738261738262,0.59880923303447,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Flavobacteriales|f__Weeksellaceae",0.000408306680490009,7.50083248198557e-07,0.000240205560718084,0.000107968041459728,1.28228077743145e-07,0.000107968041459728,0.271728271728272,0.616440475446608,"ns","acanthocephale"
"acanthocephale - cestode","k__Bacteria|p__Planctomycetota|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae",6.58860378055301e-05,1.63378061281665e-08,3.54507308465039e-05,0.000349242574828832,6.39591957203359e-07,0.000241132169944459,0.277722277722278,0.624788106884948,"ns","cestode"
"acanthocephale - cestode","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Saccharospirillaceae",0.00642819682225152,0.000267834778574863,0.00453901699434904,0.00139625962704707,9.06651047461598e-06,0.000907870158648851,0.297702297702298,0.664201875920261,"ns","acanthocephale"
